------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
30          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
     (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.999622705006573e+01  2.600000000000000e+00        1
 1.785467310367354e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.926292623285597e+01  3.054095773317241e+00        2
 3.570934620734707e+00  0.000000000000000e+00  0.000000000000000e+00 -3.111788780407072e-03  1.823184044273602e+01  3.428736086558100e+00        3
 5.356401931102059e+00 -1.939408866995070e-04  0.000000000000000e+00 -7.611436011079849e-02  1.696888099508502e+01  3.689418188750757e+00        4
 7.141869241469411e+00 -4.743793103448273e-03  0.000000000000000e+00 -2.348533717029229e-01  1.553995920528215e+01  3.801639328923391e+00        5
 8.927336551836769e+00 -1.483103448275862e-02  0.000000000000000e+00 -3.739468735416698e-01  1.365516493361261e+01  3.778899959433862e+00        6
 1.071280386220412e+01 -2.804970443349753e-02  0.000000000000000e+00 -4.986038541173549e-01  1.109478128274550e+01  3.699480187246937e+00        7
 1.249827117257147e+01 -4.590591133004925e-02  0.000000000000000e+00 -6.305360632696710e-01  8.464932693194484e+00  3.584726188702850e+00        8
 1.428373848293882e+01 -6.734679802955665e-02  0.000000000000000e+00 -7.611863184811342e-01  6.383504999130972e+00  3.454836777571135e+00        9
 1.606920579330618e+01 -9.334512315270936e-02  0.000000000000000e+00 -9.014584569878046e-01  5.146085889413508e+00  3.303021466590166e+00       10
 1.785467310367353e+01 -1.235274876847291e-01  0.000000000000000e+00 -1.046166903929109e+00  4.161004892585698e+00  3.087479275260150e+00       11
 1.964014041404089e+01 -1.585433990147783e-01  0.000000000000000e+00 -1.213467818178230e+00  3.350108659543723e+00  2.849245563958121e+00       12
 2.142560772440824e+01 -1.991506896551724e-01  0.000000000000000e+00 -1.404510615114506e+00  2.677922282640372e+00  2.634020944464340e+00       13
 2.321107503477559e+01 -2.460701477832512e-01  0.000000000000000e+00 -1.593828696010968e+00  2.097700904904999e+00  2.475093578803921e+00       14
 2.499654234514295e+01 -2.984725615763546e-01  0.000000000000000e+00 -1.799228136567398e+00  1.556726916636304e+00  2.340674168692297e+00       15
 2.678200965551030e+01 -3.581878325123153e-01  0.000000000000000e+00 -2.015904179859846e+00  1.093684294223376e+00  2.220352721300655e+00       16
 2.856747696587765e+01 -4.240869950738916e-01  0.000000000000000e+00 -2.265089322814933e+00  7.561384099349255e-01  2.109149817262559e+00       17
 3.035294427624500e+01 -4.993217733990146e-01  0.000000000000000e+00 -2.532983254017229e+00  5.739936563807065e-01  1.999651381021707e+00       18
 3.213841158661236e+01 -5.819026600985221e-01  0.000000000000000e+00 -2.830327351430581e+00  4.392717724713566e-01  1.877651251368020e+00       19
 3.392387889697972e+01 -6.756489655172412e-01  0.000000000000000e+00 -3.157011907704236e+00  3.339650005673759e-01  1.763090180846717e+00       20
 3.570934620734708e+01 -7.785625123152710e-01  0.000000000000000e+00 -3.510720460601235e+00  2.694959257986239e-01  1.681920563678627e+00       21
 3.749481351771443e+01 -8.943162068965517e-01  0.000000000000000e+00 -3.911647794200335e+00  2.562330566225159e-01  1.657003395485349e+00       22
 3.928028082808177e+01 -1.022164926108374e+00  0.000000000000000e+00 -4.365190935167824e+00  2.792944818142204e-01  1.653164838029855e+00       23
 4.106574813844912e+01 -1.166111724137931e+00  0.000000000000000e+00 -4.871208418294096e+00  3.165428290279856e-01  1.651133646990806e+00       24
 4.285121544881648e+01 -1.325395270935961e+00  0.000000000000000e+00 -5.445201050034645e+00  3.499220156902795e-01  1.648552533297956e+00       25
 4.463668275918383e+01 -1.504970886699507e+00  0.000000000000000e+00 -6.135839402523598e+00  3.519352846810481e-01  1.640628896658906e+00       26
 4.642215006955119e+01 -1.707078275862069e+00  0.000000000000000e+00 -6.924346329572875e+00 -2.168735591501150e-01  1.489829893516492e+00       27
 4.820761737991855e+01 -1.935478029556650e+00  0.000000000000000e+00 -7.849161796363357e+00 -1.494798210671215e+00  1.160058827000291e+00       28
 4.999308469028588e+01 -2.194745172413793e+00  0.000000000000000e+00 -9.095935237498084e+00 -3.249622499022372e+00  7.104155711486708e-01       29
 5.177855200065324e+01 -2.500000000000000e+00  0.000000000000000e+00 -9.844009380490945e+00 -5.249130253343711e+00  2.000000000000003e-01       30
