------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
30          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
     (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.999622705006573e+01  2.600000000000000e+00        1
 1.935646803762738e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.934328474984147e+01  3.053249747769389e+00        2
 3.871293607525477e+00  0.000000000000000e+00  0.000000000000000e+00 -2.870356892061570e-03  1.835422452318140e+01  3.431370089762273e+00        3
 5.806940411288213e+00 -1.939408866995070e-04  0.000000000000000e+00 -7.020893253937245e-02  1.711017728532795e+01  3.696733205410182e+00        4
 7.742587215050952e+00 -4.743793103448273e-03  0.000000000000000e+00 -2.166318989354390e-01  1.569227395152356e+01  3.811711274144647e+00        5
 9.678234018813692e+00 -1.483103448275862e-02  0.000000000000000e+00 -3.449333887874316e-01  1.378426720637203e+01  3.794621531253517e+00        6
 1.161388082257643e+01 -2.804970443349753e-02  0.000000000000000e+00 -4.599182064906653e-01  1.112649431183860e+01  3.731789189508484e+00        7
 1.354952762633917e+01 -4.590591133004925e-02  0.000000000000000e+00 -5.816134107211047e-01  8.365584661216213e+00  3.637691182909065e+00        8
 1.548517443010190e+01 -6.734679802955665e-02  0.000000000000000e+00 -7.021256785198506e-01  6.161173634242370e+00  3.525422944197927e+00        9
 1.742082123386464e+01 -9.334512315270936e-02  0.000000000000000e+00 -8.315125974209743e-01  4.823078954095157e+00  3.368051650085121e+00       10
 1.935646803762738e+01 -1.235274876847291e-01  0.000000000000000e+00 -9.649907835127044e-01  3.724207104957627e+00  3.102070966449522e+00       11
 2.129211484139012e+01 -1.585433990147783e-01  0.000000000000000e+00 -1.119306970223759e+00  2.821296756791233e+00  2.802394747693603e+00       12
 2.322776164515285e+01 -1.991506896551724e-01  0.000000000000000e+00 -1.295520607629358e+00  2.118134288955532e+00  2.551282375290223e+00       13
 2.516340844891560e+01 -2.460701477832512e-01  0.000000000000000e+00 -1.470141285355199e+00  1.588796804090356e+00  2.407089308176156e+00       14
 2.709905525267834e+01 -2.984725615763546e-01  0.000000000000000e+00 -1.659592153151307e+00  1.118179930953279e+00  2.303917805792733e+00       15
 2.903470205644107e+01 -3.581878325123153e-01  0.000000000000000e+00 -1.859440574527369e+00  7.325939523445106e-01  2.218496908836888e+00       16
 3.097034886020381e+01 -4.240869950738916e-01  0.000000000000000e+00 -2.089268417776771e+00  4.762996309537088e-01  2.138093686505286e+00       17
 3.290599566396655e+01 -4.993217733990146e-01  0.000000000000000e+00 -2.336345101165638e+00  3.757985649651628e-01  2.048589325345047e+00       18
 3.484164246772929e+01 -5.819026600985221e-01  0.000000000000000e+00 -2.610574490034383e+00  3.171720707946115e-01  1.939739977039127e+00       19
 3.677728927149203e+01 -6.756489655172412e-01  0.000000000000000e+00 -2.911851325742298e+00  2.738196296716056e-01  1.834518682596690e+00       20
 3.871293607525477e+01 -7.785625123152710e-01  0.000000000000000e+00 -3.238034360167159e+00  2.484513084783612e-01  1.760559095306855e+00       21
 4.064858287901750e+01 -8.943162068965517e-01  0.000000000000000e+00 -3.607739168313450e+00  2.509260527232384e-01  1.742699811443607e+00       22
 4.258422968278023e+01 -1.022164926108374e+00  0.000000000000000e+00 -4.025930211168556e+00  3.789163437654917e-01  1.750963761059196e+00       23
 4.451987648654298e+01 -1.166111724137931e+00  0.000000000000000e+00 -4.492460520458065e+00  5.856436713743512e-01  1.764311525218594e+00       24
 4.645552329030571e+01 -1.325395270935961e+00  0.000000000000000e+00 -5.021597431635014e+00  7.708972617377723e-01  1.776272794502408e+00       25
 4.839117009406845e+01 -1.504970886699507e+00  0.000000000000000e+00 -5.658163164398928e+00  8.264075866456285e-01  1.777752580544741e+00       26
 5.032681689783119e+01 -1.707078275862069e+00  0.000000000000000e+00 -6.384782256410420e+00  2.317846730212027e-01  1.617747745222169e+00       27
 5.226246370159394e+01 -1.935478029556650e+00  0.000000000000000e+00 -7.236776105666299e+00 -1.115446734610656e+00  1.258076528516245e+00       28
 5.419811050535667e+01 -2.194745172413793e+00  0.000000000000000e+00 -8.384915100842655e+00 -2.987481522696273e+00  7.638051926883842e-01       29
 5.613375730911940e+01 -2.500000000000000e+00  0.000000000000000e+00 -9.073520844015256e+00 -5.156514577681982e+00  2.000000000000003e-01       30
