------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
30          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
     (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.999622705006573e+01  2.600000000000000e+00        1
 1.935646803762738e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.929499229565649e+01  3.049378954400985e+00        2
 3.871293607525477e+00  0.000000000000000e+00  0.000000000000000e+00 -2.870356892061570e-03  1.826837232168623e+01  3.425137467095211e+00        3
 5.806940411288213e+00 -1.939408866995070e-04  0.000000000000000e+00 -7.020893253937245e-02  1.699209367957805e+01  3.689306956809726e+00        4
 7.742587215050952e+00 -4.743793103448273e-03  0.000000000000000e+00 -2.166318989354390e-01  1.554188292075501e+01  3.803918842271581e+00        5
 9.678234018813692e+00 -1.483103448275862e-02  0.000000000000000e+00 -3.449333887874316e-01  1.359191693872363e+01  3.787761988629157e+00        6
 1.161388082257643e+01 -2.804970443349753e-02  0.000000000000000e+00 -4.599182064906653e-01  1.089168830095426e+01  3.728024614276065e+00        7
 1.354952762633917e+01 -4.590591133004925e-02  0.000000000000000e+00 -5.816134107211047e-01  8.119803092239820e+00  3.638565897873527e+00        8
 1.548517443010190e+01 -6.734679802955665e-02  0.000000000000000e+00 -7.021256785198506e-01  5.968117232662245e+00  3.531839928028710e+00        9
 1.742082123386464e+01 -9.334512315270936e-02  0.000000000000000e+00 -8.315125974209743e-01  4.763314456074871e+00  3.384927127167455e+00       10
 1.935646803762738e+01 -1.235274876847291e-01  0.000000000000000e+00 -9.649907835127044e-01  3.828255068076084e+00  3.140365219769796e+00       11
 2.129211484139012e+01 -1.585433990147783e-01  0.000000000000000e+00 -1.119306970223759e+00  3.069111117125889e+00  2.860763346844586e+00       12
 2.322776164515285e+01 -1.991506896551724e-01  0.000000000000000e+00 -1.295520607629358e+00  2.440451079800511e+00  2.615160295837832e+00       13
 2.516340844891560e+01 -2.460701477832512e-01  0.000000000000000e+00 -1.470141285355199e+00  1.883367421072668e+00  2.453328481487838e+00       14
 2.709905525267834e+01 -2.984725615763546e-01  0.000000000000000e+00 -1.659592153151307e+00  1.340979905391963e+00  2.324847785185801e+00       15
 2.903470205644107e+01 -3.581878325123153e-01  0.000000000000000e+00 -1.859440574527369e+00  8.781291774531282e-01  2.213593354240978e+00       16
 3.097034886020381e+01 -4.240869950738916e-01  0.000000000000000e+00 -2.089268417776771e+00  5.709577939929984e-01  2.111930524121600e+00       17
 3.290599566396655e+01 -4.993217733990146e-01  0.000000000000000e+00 -2.336345101165638e+00  4.703502069483566e-01  2.010285061832219e+00       18
 3.484164246772929e+01 -5.819026600985221e-01  0.000000000000000e+00 -2.610574490034383e+00  4.222214681066052e-01  1.896319712740183e+00       19
 3.677728927149203e+01 -6.756489655172412e-01  0.000000000000000e+00 -2.911851325742298e+00  3.873205717030195e-01  1.789613603899872e+00       20
 3.871293607525477e+01 -7.785625123152710e-01  0.000000000000000e+00 -3.238034360167159e+00  3.672428157215534e-01  1.714958698513359e+00       21
 4.064858287901750e+01 -8.943162068965517e-01  0.000000000000000e+00 -3.607739168313450e+00  3.702157834540428e-01  1.694103623491318e+00       22
 4.258422968278023e+01 -1.022164926108374e+00  0.000000000000000e+00 -4.025930211168556e+00  4.866795063223788e-01  1.692182811885014e+00       23
 4.451987648654298e+01 -1.166111724137931e+00  0.000000000000000e+00 -4.492460520458065e+00  6.747893543107837e-01  1.691189172798624e+00       24
 4.645552329030571e+01 -1.325395270935961e+00  0.000000000000000e+00 -5.021597431635014e+00  8.433593499937144e-01  1.689926597057505e+00       25
 4.839117009406845e+01 -1.504970886699507e+00  0.000000000000000e+00 -5.658163164398928e+00  8.944029233656789e-01  1.684631605983649e+00       26
 5.032681689783119e+01 -1.707078275862069e+00  0.000000000000000e+00 -6.384782256410420e+00  3.840987226939122e-01  1.531223961492250e+00       27
 5.226246370159394e+01 -1.935478029556650e+00  0.000000000000000e+00 -7.236776105666299e+00 -7.728136958875973e-01  1.191412814554749e+00       28
 5.419811050535667e+01 -2.194745172413793e+00  0.000000000000000e+00 -8.384915100842655e+00 -2.381785508514814e+00  7.270531618357856e-01       29
 5.613375730911940e+01 -2.500000000000000e+00  0.000000000000000e+00 -9.073520844015256e+00 -4.248267891323706e+00  1.999999999999997e-01       30
