wind speed [m/s],aerodynamic power [kW],generator power [kW],rotor thrust [kN],rotor torque [kN-m],rotor speed [RPM],blade pitch [deg],tip-speed ratio [-]
3.0,43.070030963824905,39.78025270875511,45.60564697898239,51.41106244998118,8.000000000407963,4.173046256434257,16.196655459333336
3.8627361889215868,149.7546097088897,138.31604215757864,76.93853248789854,178.75639788563925,8.000000000407963,3.5598577136104783,12.579157364501647
4.636949127116095,290.808623987944,268.5960584017746,110.86782785434605,347.1272249930502,8.000000000407963,2.690535023583319,10.478865531186033
5.317865534367632,453.05834401420907,418.45280844661835,143.87692976640946,540.7985621640952,8.000000000407963,1.7427507348129139,9.137118278749037
5.901287334597807,617.2195733696142,571.3050366763646,183.18084087859432,676.5317618458106,8.712100594375354,1.0,8.966701902037522
6.383617538400766,781.2679070201108,724.224685571311,214.3483993360524,791.6411976062423,9.42416713460311,1.0,8.966701902037522
6.761882419678996,928.5434932015543,861.4464777195641,240.5036963973099,888.2391230092634,9.982601508353188,1.0,8.966701902037522
7.033749849653581,1045.105572990529,970.0044703877957,260.231798977363,961.0998432261979,10.383960782013144,1.0,8.966701902037522
7.197543675213629,1119.8306076646415,1039.5771923935376,272.4928705853786,1006.3829871254346,10.625770442195359,1.0,8.96670190203752
7.252254052957591,1145.5615679532843,1063.5283758963658,276.65119154590093,1021.7406860651779,10.706539651934945,1.0,8.966701902037522
7.306964430701553,1171.6836960382825,1087.8428511329648,280.8410012946833,1037.2146808211091,10.787308861674527,1.0,8.966701902037524
7.470758256261601,1252.2569690902026,1162.8255179382372,293.5728528127233,1084.2365303646845,11.029118521856743,1.0,8.966701902037524
7.742625686236186,1394.0045746354187,1294.6840601060235,315.32837609341505,1164.5850123585994,11.4304777955167,1.0,8.966701902037522
8.120890567514415,1611.8508581465653,1497.2039768134225,343.1010707651648,1283.8564232302413,11.988912169266774,1.1810828041847699,8.966701902037522
8.603220771317375,1889.5470755134002,1755.1331778289327,343.10106984933566,1420.6657493944924,12.700978709494535,2.830129795852618,8.966701902037524
9.18664257154755,2168.234124175816,2013.8297425591438,343.10107076516385,1577.8072935637997,13.122712008650774,4.099193049610069,8.6760768459476
9.635729661775336,2367.8919369303003,2199.2695145727503,343.10107076513356,1723.0967480874278,13.122712008650774,4.806155471352824,8.271715760476734
10.641771916993594,2691.678537186223,2499.99860953861,330.07537894452184,1958.7137664461875,13.122712008650774,6.638424234391549,7.4897317409822275
11.504508105915182,2691.6801284736944,2500.0000875072487,292.2902265907116,1958.7149244138393,13.122712008650774,8.809637742847926,6.928068212322735
12.450448490070247,2691.681969822721,2500.0017977300495,263.5009111465734,1958.716264349362,13.122712008650774,10.759837910061322,6.4016984585388625
13.47376103243338,2691.6545153619754,2499.976298357542,240.13549238958373,1958.696285949464,13.122712008650774,12.597002976671838,5.915498776855296
14.56813667089496,2691.6801476114306,2500.000105282148,220.68120818407047,1958.7149383402225,13.122712008650774,14.380357112802324,5.471119519783018
15.726828215727043,2691.70170708494,2500.0201294615035,204.24769339165178,1958.730627003255,13.122712008650774,16.10303343126201,5.068028709520404
16.9426919482517,2691.7009007870884,2500.0193805817694,190.35011537539324,1958.7300402665103,13.122712008650774,17.80697595592918,4.704330170815907
18.2082316642422,2691.69701277603,2500.0157694439213,178.43772528247294,1958.7272109907708,13.122712008650774,19.453074886779024,4.37736175465765
19.5156448905148,2691.6256391032694,2499.949478436212,168.41222510566487,1958.6752729181264,13.122712008650774,21.082507098754785,4.084108793439811
20.85687098977051,2691.702813240057,2500.0211568450545,160.02381751126475,1958.731431943824,13.122712008650774,22.673602531426827,3.821475280069189
22.223640857104495,2691.6891869177416,2500.0085008809897,153.10964717133862,1958.7215161738927,13.122712008650774,24.216504020944942,3.586451806861353
23.607527901787527,2691.7025331434847,2500.020896694732,147.68523105952517,1958.731228119704,13.122712008650774,25.743605411796754,3.376211911665903
25.0,2691.6814875612686,2500.001349811421,143.3646725485258,1958.7159134114129,13.122712008650774,27.224633355602933,3.1881606762800083
