------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
30          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
     (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.082397151757558e-01  1.999622705006573e+01  2.600000000000000e+00        1
 1.739958170215049e+00  9.360578183890782e-03  2.676414392384419e-02 -7.765656270736052e-02  1.927693893203827e+01  3.164092130932093e+00        2
 3.479916340430097e+00 -4.716547380369390e-03 -1.427493391460292e-02 -1.071489475251851e+00  1.828395030602113e+01  3.533772053968865e+00        3
 5.219874510645144e+00 -5.571361106422851e-02 -1.812379480600395e-01 -1.021125305369289e+00  1.707629525027264e+01  3.739241043637653e+00        4
 6.959832680860191e+00 -6.673232864800765e-02 -2.214940985350227e-01  1.986571302773339e-01  1.571300784305107e+01  3.810700374465793e+00        5
 8.699790851075242e+00 -4.364799620464799e-02 -1.161501370672515e-01  4.929682654754677e-01  1.397433563993090e+01  3.604931261068220e+00        6
 1.043974902129029e+01 -3.679177855047686e-02 -4.324354211709384e-02 -4.899069162149029e-02  1.167409081402437e+01  3.018499392818491e+00        7
 1.217970719150533e+01 -4.662349438231064e-02 -5.337544655682236e-03 -4.795668801986681e-01  9.257408025791300e+00  2.354558146230646e+00        8
 1.391966536172038e+01 -6.591841145627599e-02  9.997382555285381e-03 -7.400046705000337e-01  7.178510185466628e+00  1.922026139882220e+00        9
 1.565962353193543e+01 -9.156716690943932e-02  1.615678193450936e-02 -9.267809972664610e-01  5.627249920500978e+00  1.856968368823046e+00       10
 1.739958170215048e+01 -1.222049255297562e-01  1.651024354343427e-02 -1.088120437471535e+00  4.178343517694030e+00  1.833987399142129e+00       11
 1.913953987236552e+01 -1.576512748626579e-01  1.136838188760952e-02 -1.264572727460210e+00  2.941944180537724e+00  1.817681276943552e+00       12
 2.087949804258058e+01 -1.990037764773730e-01  9.090081043228919e-04 -1.457202655397652e+00  2.066342006576420e+00  1.795936848886048e+00       13
 2.261945621279563e+01 -2.461463911506343e-01 -1.374689230697276e-02 -1.648418299683801e+00  1.620585935895680e+00  1.755613338969337e+00       14
 2.435941438301068e+01 -2.991082954761912e-01 -3.040477106254315e-02 -1.853317028645502e+00  1.317621738273867e+00  1.689408990547515e+00       15
 2.609937255322572e+01 -3.586898221874367e-01 -4.613761992533970e-02 -2.073294189714893e+00  1.087324493613171e+00  1.607008469120214e+00       16
 2.783933072344077e+01 -4.250044076974013e-01 -5.916726935681248e-02 -2.323548704293436e+00  8.986526897314651e-01  1.519381083930238e+00       17
 2.957928889365581e+01 -4.997741927898308e-01 -6.925652268455337e-02 -2.594730175540930e+00  7.271051070651422e-01  1.435071897909234e+00       18
 3.131924706387086e+01 -5.825440721126520e-01 -7.548198643683353e-02 -2.899375928269707e+00  5.942135230096216e-01  1.344152256527507e+00       19
 3.305920523408592e+01 -6.757955365844821e-01 -7.765115175910724e-02 -3.232067170157089e+00  4.792410257299225e-01  1.249849419229993e+00       20
 3.479916340430098e+01 -7.787428037205436e-01 -7.593122373086762e-02 -3.593830138712209e+00  3.497473964256245e-01  1.159502875468333e+00       21
 3.653912157451601e+01 -8.939272970200023e-01 -7.297076446753405e-02 -4.001719478284965e+00  1.736884767661243e-01  1.080547148932481e+00       22
 3.827907974473105e+01 -1.021593676277036e+00 -6.697166103515610e-02 -4.469583135633679e+00 -6.417267888628458e-02  1.016763319770885e+00       23
 4.001903791494610e+01 -1.165116644216438e+00 -5.726487475035363e-02 -4.988547767358885e+00 -3.593581844115965e-01  9.588231781295793e-01       24
 4.175899608516115e+01 -1.324195447622453e+00 -4.449578419734727e-02 -5.582996595033555e+00 -7.066645346945405e-01  8.952003063644725e-01       25
 4.349895425537620e+01 -1.503669166682958e+00 -3.099531500620539e-02 -6.294290356014622e+00 -1.101720303462733e+00  8.143544221830151e-01       26
 4.523891242559125e+01 -1.705716981299244e+00 -1.955460791785318e-02 -7.104187086197956e+00 -1.587272120970887e+00  7.073700273012558e-01       27
 4.697887059580630e+01 -1.934044320962204e+00 -1.180534314954184e-02 -8.057486657413541e+00 -2.176756915699764e+00  5.761562491106569e-01       28
 4.871882876602134e+01 -2.193485015496639e+00 -7.055780273072329e-03 -9.359865675975458e+00 -2.852078023635436e+00  4.250657152373273e-01       29
 5.045878693623639e+01 -2.500000000000000e+00  2.863736305194263e-17 -1.014630224820563e+01 -3.595138780763975e+00  2.584510533073755e-01       30
