------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
30          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
     (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.449060749956117e-01  1.999622705006573e+01  2.600000000000000e+00        1
 2.145385316672924e+00  9.170244331647504e-03  2.599373138036385e-02 -6.222017266511438e-02  1.943216716893003e+01  3.075938810749622e+00        2
 4.290770633345847e+00 -4.659548041224327e-03 -1.394654171584274e-02 -8.678340601753668e-01  1.847450505720568e+01  3.456295420827362e+00        3
 6.436155950018770e+00 -5.581769288358439e-02 -1.798823645001940e-01 -8.359306535878193e-01  1.722766506875535e+01  3.714300426497794e+00        4
 8.581541266691691e+00 -6.725856465608322e-02 -2.221288570984939e-01  1.505033871153572e-01  1.579607155744170e+01  3.823184424025492e+00        5
 1.072692658336462e+01 -4.454679690305734e-02 -1.218997204769209e-01  3.939645870067433e-01  1.373862695429748e+01  3.779542745174367e+00        6
 1.287231190003754e+01 -3.775554759765037e-02 -5.232688835978495e-02 -3.019251405088615e-02  1.071206911691092e+01  3.640422317512817e+00        7
 1.501769721671046e+01 -4.680785605508772e-02 -7.868330720909623e-03 -3.711605414852899e-01  7.632085212931211e+00  3.456378751327838e+00        8
 1.716308253338338e+01 -6.555085166339487e-02  1.710578427392662e-02 -5.900426992928084e-01  5.432336329860429e+00  3.277580329286782e+00        9
 1.930846785005631e+01 -9.099423694916503e-02  2.731892837772927e-02 -7.478691705955760e-01  4.530906741456287e+00  3.134546220292326e+00       10
 2.145385316672924e+01 -1.215557438633067e-01  2.698685819349170e-02 -8.834522698074301e-01  3.932891395380547e+00  2.996838098261787e+00       11
 2.359923848340215e+01 -1.571516552264416e-01  1.786790583019264e-02 -1.033701446492576e+00  3.471288958153630e+00  2.858363957936131e+00       12
 2.574462380007508e+01 -1.989634558458738e-01  1.373362701273959e-03 -1.195295089841800e+00  3.047546660553226e+00  2.715443011848685e+00       13
 2.789000911674800e+01 -2.466585107601360e-01 -2.005473845620676e-02 -1.348771398360925e+00  2.572537108765753e+00  2.562745637383605e+00       14
 3.003539443342093e+01 -2.999610208260695e-01 -4.310209099852623e-02 -1.508179168592809e+00  2.062271391068728e+00  2.395840677297219e+00       15
 3.218077975009385e+01 -3.595901029785964e-01 -6.389791078576620e-02 -1.680786410470351e+00  1.592050296422031e+00  2.226071490619705e+00       16
 3.432616506676677e+01 -4.258138271877479e-01 -8.045295325260587e-02 -1.883461359625294e+00  1.237195528050180e+00  2.066212641403228e+00       17
 3.647155038343968e+01 -5.006134968345322e-01 -9.302787106457774e-02 -2.105794278867923e+00  1.058143761623011e+00  1.927814112835530e+00       18
 3.861693570011262e+01 -5.834772065634296e-01 -1.014510246622173e-01 -2.353473165841971e+00  9.690322661850839e-01  1.806759482089311e+00       19
 4.076232101678556e+01 -6.768110145302763e-01 -1.052548132619043e-01 -2.622117035869219e+00  9.062685791708173e-01  1.694302274891272e+00       20
 4.290770633345848e+01 -7.797739665199546e-01 -1.036397822811760e-01 -2.912991623878820e+00  8.262504577362277e-01  1.582759725548197e+00       21
 4.505309165013140e+01 -8.948653822205282e-01 -9.894848622813912e-02 -3.236352579341148e+00  6.712533574981115e-01  1.465317680629028e+00       22
 4.719847696680431e+01 -1.022009322326001e+00 -8.887063663691659e-02 -3.608320721646740e+00  2.196104005033870e-01  1.349242488896530e+00       23
 4.934386228347724e+01 -1.164906989862390e+00 -7.358927334673913e-02 -4.031446897911932e+00 -4.428706842550584e-01  1.232165813014221e+00       24
 5.148924760015016e+01 -1.323667567146845e+00 -5.498109956912584e-02 -4.522327395806423e+00 -1.121887824385676e+00  1.106279857196556e+00       25
 5.363463291682309e+01 -1.503223849429038e+00 -3.667502870042871e-02 -5.105255108977968e+00 -1.626478562831282e+00  9.637903738049439e-01       26
 5.578001823349602e+01 -1.705484590984788e+00 -2.210850102683931e-02 -5.761649415773030e+00 -2.005712131244969e+00  7.999379871842953e-01       27
 5.792540355016894e+01 -1.933975845960201e+00 -1.262764387830995e-02 -6.530988486520528e+00 -2.345370895387496e+00  6.163600044790760e-01       28
 6.007078886684185e+01 -2.193519295578558e+00 -6.897525286997287e-03 -7.580363146243843e+00 -2.633316876347664e+00  4.154558650746524e-01       29
 6.221617418351478e+01 -2.500000000000000e+00  1.106763636204401e-17 -8.213132119791702e+00 -2.857412095214279e+00  1.996250083563900e-01       30
