P188624 2022-06-22 12:07:15,791 runWISDEM:run_wisdem:90 INFO:Started
P188624 2022-06-22 12:07:29,141 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P188624 2022-06-22 12:07:29,141 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P188624 2022-06-22 12:07:29,142 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P188624 2022-06-22 12:07:29,143 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P188624 2022-06-22 12:07:29,143 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P188624 2022-06-22 12:07:29,144 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P188624 2022-06-22 12:07:29,144 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P188624 2022-06-22 12:07:29,145 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P188624 2022-06-22 12:07:29,146 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P188624 2022-06-22 12:07:29,146 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P188624 2022-06-22 12:07:29,147 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P188624 2022-06-22 12:07:29,147 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P188624 2022-06-22 12:07:29,148 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P188624 2022-06-22 12:07:29,149 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P188624 2022-06-22 12:07:29,149 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P188624 2022-06-22 12:07:29,150 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P188624 2022-06-22 12:07:29,150 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P188624 2022-06-22 12:07:29,151 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P188624 2022-06-22 12:07:29,152 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P188624 2022-06-22 12:07:29,152 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P188624 2022-06-22 12:07:29,153 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P188624 2022-06-22 12:07:29,153 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P188624 2022-06-22 12:07:29,154 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P188624 2022-06-22 12:07:29,154 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P188624 2022-06-22 12:07:29,155 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P188624 2022-06-22 12:07:29,156 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P188624 2022-06-22 12:07:29,156 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P188624 2022-06-22 12:07:34,988 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P188624 2022-06-22 12:07:34,989 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P188624 2022-06-22 12:07:34,990 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P188624 2022-06-22 12:07:34,990 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P188624 2022-06-22 12:07:34,991 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P188624 2022-06-22 12:07:34,992 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P188624 2022-06-22 12:07:34,992 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P188624 2022-06-22 12:07:34,993 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P188624 2022-06-22 12:07:34,993 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P188624 2022-06-22 12:07:34,994 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P188624 2022-06-22 12:07:34,995 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P188624 2022-06-22 12:07:34,995 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P188624 2022-06-22 12:07:34,996 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P188624 2022-06-22 12:07:34,996 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P188624 2022-06-22 12:07:34,997 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P188624 2022-06-22 12:07:34,997 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P188624 2022-06-22 12:07:34,998 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P188624 2022-06-22 12:07:34,999 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P188624 2022-06-22 12:07:34,999 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P188624 2022-06-22 12:07:35,000 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P188624 2022-06-22 12:07:35,000 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P188624 2022-06-22 12:07:35,001 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P188624 2022-06-22 12:07:35,002 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P188624 2022-06-22 12:07:35,002 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P188624 2022-06-22 12:07:35,003 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P188624 2022-06-22 12:07:35,003 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P188624 2022-06-22 12:07:35,004 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P188624 2022-06-22 12:07:40,880 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P188624 2022-06-22 12:07:40,880 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P188624 2022-06-22 12:07:40,881 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P188624 2022-06-22 12:07:40,881 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P188624 2022-06-22 12:07:40,882 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P188624 2022-06-22 12:07:40,883 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P188624 2022-06-22 12:07:40,883 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P188624 2022-06-22 12:07:40,884 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P188624 2022-06-22 12:07:40,884 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P188624 2022-06-22 12:07:40,885 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P188624 2022-06-22 12:07:40,886 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P188624 2022-06-22 12:07:40,886 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P188624 2022-06-22 12:07:40,887 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P188624 2022-06-22 12:07:40,887 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P188624 2022-06-22 12:07:40,888 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P188624 2022-06-22 12:07:40,889 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P188624 2022-06-22 12:07:40,889 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P188624 2022-06-22 12:07:40,890 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P188624 2022-06-22 12:07:40,890 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P188624 2022-06-22 12:07:40,891 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P188624 2022-06-22 12:07:40,891 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P188624 2022-06-22 12:07:40,892 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P188624 2022-06-22 12:07:40,893 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P188624 2022-06-22 12:07:40,893 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P188624 2022-06-22 12:07:40,894 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P188624 2022-06-22 12:07:40,894 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P188624 2022-06-22 12:07:40,895 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P188624 2022-06-22 12:07:46,625 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P188624 2022-06-22 12:07:46,626 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P188624 2022-06-22 12:07:46,626 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P188624 2022-06-22 12:07:46,627 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P188624 2022-06-22 12:07:46,627 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P188624 2022-06-22 12:07:46,628 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P188624 2022-06-22 12:07:46,629 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P188624 2022-06-22 12:07:46,629 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P188624 2022-06-22 12:07:46,630 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P188624 2022-06-22 12:07:46,630 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P188624 2022-06-22 12:07:46,631 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P188624 2022-06-22 12:07:46,632 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P188624 2022-06-22 12:07:46,632 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P188624 2022-06-22 12:07:46,633 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P188624 2022-06-22 12:07:46,633 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P188624 2022-06-22 12:07:46,634 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P188624 2022-06-22 12:07:46,634 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P188624 2022-06-22 12:07:46,635 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P188624 2022-06-22 12:07:46,636 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P188624 2022-06-22 12:07:46,636 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P188624 2022-06-22 12:07:46,637 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P188624 2022-06-22 12:07:46,637 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P188624 2022-06-22 12:07:46,638 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P188624 2022-06-22 12:07:46,639 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P188624 2022-06-22 12:07:46,639 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P188624 2022-06-22 12:07:46,640 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P188624 2022-06-22 12:07:46,640 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P188624 2022-06-22 12:07:52,456 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P188624 2022-06-22 12:07:52,457 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P188624 2022-06-22 12:07:52,458 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P188624 2022-06-22 12:07:52,458 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P188624 2022-06-22 12:07:52,459 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P188624 2022-06-22 12:07:52,459 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P188624 2022-06-22 12:07:52,460 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P188624 2022-06-22 12:07:52,461 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P188624 2022-06-22 12:07:52,461 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P188624 2022-06-22 12:07:52,462 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P188624 2022-06-22 12:07:52,462 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P188624 2022-06-22 12:07:52,463 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P188624 2022-06-22 12:07:52,464 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P188624 2022-06-22 12:07:52,464 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P188624 2022-06-22 12:07:52,465 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P188624 2022-06-22 12:07:52,465 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P188624 2022-06-22 12:07:52,466 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P188624 2022-06-22 12:07:52,467 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P188624 2022-06-22 12:07:52,467 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P188624 2022-06-22 12:07:52,468 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P188624 2022-06-22 12:07:52,468 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P188624 2022-06-22 12:07:52,469 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P188624 2022-06-22 12:07:52,469 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P188624 2022-06-22 12:07:52,470 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P188624 2022-06-22 12:07:52,471 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P188624 2022-06-22 12:07:52,471 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P188624 2022-06-22 12:07:52,472 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P188624 2022-06-22 12:07:58,206 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P188624 2022-06-22 12:07:58,207 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P188624 2022-06-22 12:07:58,208 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P188624 2022-06-22 12:07:58,208 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P188624 2022-06-22 12:07:58,209 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P188624 2022-06-22 12:07:58,209 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P188624 2022-06-22 12:07:58,210 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P188624 2022-06-22 12:07:58,211 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P188624 2022-06-22 12:07:58,211 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P188624 2022-06-22 12:07:58,212 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P188624 2022-06-22 12:07:58,212 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P188624 2022-06-22 12:07:58,213 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P188624 2022-06-22 12:07:58,214 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P188624 2022-06-22 12:07:58,214 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P188624 2022-06-22 12:07:58,215 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P188624 2022-06-22 12:07:58,215 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P188624 2022-06-22 12:07:58,216 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P188624 2022-06-22 12:07:58,216 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P188624 2022-06-22 12:07:58,217 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P188624 2022-06-22 12:07:58,218 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P188624 2022-06-22 12:07:58,218 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P188624 2022-06-22 12:07:58,219 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P188624 2022-06-22 12:07:58,219 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P188624 2022-06-22 12:07:58,220 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P188624 2022-06-22 12:07:58,221 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P188624 2022-06-22 12:07:58,221 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P188624 2022-06-22 12:07:58,222 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P188624 2022-06-22 12:08:03,921 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P188624 2022-06-22 12:08:03,922 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P188624 2022-06-22 12:08:03,923 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P188624 2022-06-22 12:08:03,923 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P188624 2022-06-22 12:08:03,924 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P188624 2022-06-22 12:08:03,924 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P188624 2022-06-22 12:08:03,925 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P188624 2022-06-22 12:08:03,925 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P188624 2022-06-22 12:08:03,926 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P188624 2022-06-22 12:08:03,927 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P188624 2022-06-22 12:08:03,927 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P188624 2022-06-22 12:08:03,928 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P188624 2022-06-22 12:08:03,928 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P188624 2022-06-22 12:08:03,929 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P188624 2022-06-22 12:08:03,930 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P188624 2022-06-22 12:08:03,930 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P188624 2022-06-22 12:08:03,931 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P188624 2022-06-22 12:08:03,931 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P188624 2022-06-22 12:08:03,932 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P188624 2022-06-22 12:08:03,932 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P188624 2022-06-22 12:08:03,933 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P188624 2022-06-22 12:08:03,934 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P188624 2022-06-22 12:08:03,934 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P188624 2022-06-22 12:08:03,935 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P188624 2022-06-22 12:08:03,935 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P188624 2022-06-22 12:08:03,936 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P188624 2022-06-22 12:08:03,936 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P188624 2022-06-22 12:08:09,681 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P188624 2022-06-22 12:08:09,682 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P188624 2022-06-22 12:08:09,682 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P188624 2022-06-22 12:08:09,683 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P188624 2022-06-22 12:08:09,684 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P188624 2022-06-22 12:08:09,684 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P188624 2022-06-22 12:08:09,685 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P188624 2022-06-22 12:08:09,685 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P188624 2022-06-22 12:08:09,686 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P188624 2022-06-22 12:08:09,687 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P188624 2022-06-22 12:08:09,687 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P188624 2022-06-22 12:08:09,688 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P188624 2022-06-22 12:08:09,688 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P188624 2022-06-22 12:08:09,689 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P188624 2022-06-22 12:08:09,689 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P188624 2022-06-22 12:08:09,690 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P188624 2022-06-22 12:08:09,691 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P188624 2022-06-22 12:08:09,691 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P188624 2022-06-22 12:08:09,692 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
