wind speed [m/s],aerodynamic power [kW],generator power [kW],rotor thrust [kN],rotor torque [kN-m],rotor speed [RPM],blade pitch [deg],tip-speed ratio [-],Cp [-],Ct [-]
3.0,90.52968025695586,78.68524314605143,54.82162210656928,172.89895331251773,5.000000000016245,3.074100522479527,11.0828407502,0.3787074400091798,0.7915597131698519
3.889649963239854,210.53529370670128,182.98994019548957,89.68169482737171,402.0927922633998,5.000000000016245,1.4713013403052273,8.54794713273014,0.4040824280347819,0.7702949968354817
4.684006996752303,362.5683446395834,318.8941475550239,133.48603012826158,613.9887781758968,5.638983607759451,0.0,8.005447988559624,0.403244315477233,0.7906332185645105
5.377830233987229,548.7297967021644,487.4377621734977,175.96039324555542,809.3559060253689,6.474263713908542,0.0,8.005447988559625,0.40726043079366747,0.7906332185645107
5.966542092267928,749.3857055860486,669.1616205460648,216.59387176292884,996.2556123388053,7.183002304786018,0.0,8.005447988559624,0.40938997924661646,0.790633218564511
6.44625847394617,945.0622683905917,846.2617711877232,252.82276560201717,1162.895778665968,7.760523391866565,0.0,8.005447988559624,0.41054038655963276,0.7906332185645106
6.8138143922059236,1116.1130242735646,1000.963096083466,282.4758639297482,1299.2895990071615,8.203016709967672,0.0,8.005447988559624,0.41117005550177715,0.7906332185645107
7.066784852446481,1245.096140009425,1117.5132420020602,303.8396772103083,1397.5556243036315,8.507562855934777,0.0,8.005447988559624,0.4114919844209887,0.7906332185645107
7.203500851477444,1318.7671299270328,1184.0563367934244,315.7097328753877,1452.153704474861,8.672152549756454,0.0,8.005447988559622,0.41163836174231605,0.7906332185645106
7.22306038896904,1329.5387998377596,1193.7780986462817,317.4265425497344,1460.0504250028432,8.695699891032191,0.0,8.005447988559624,0.4116557440359673,0.7906332185645107
7.320786359429763,1384.2370771898288,1243.1532883293203,326.0740317557056,1499.825833161749,8.813350258732857,0.0,8.005447988559624,0.4117425917703074,0.7906332185645105
7.535153078939617,1509.431875712062,1356.1101421977498,345.4497686857338,1588.9474066514595,9.071422122887496,0.0,8.005447988559624,0.41190117949004507,0.7906332185645106
7.864746237154081,1716.292960683279,1542.5521442014922,376.3311570035951,1730.9909288345693,9.468212823176732,0.0,8.005447988559624,0.41205958531342185,0.7906332185645105
8.30739130337076,2022.6990987759305,1818.2762500196882,419.884731231178,1931.322048124672,10.001104484991524,0.0,8.005447988559624,0.412135641298775,0.7906332185645104
8.860167873258558,2444.6147082316224,2197.0604160163016,420.2669682046239,2188.5504126351775,10.66658129117735,2.2966962696616666,8.005447988559624,0.41047854122135113,0.6956898485696472
9.519428936578247,2823.4816970626034,2535.5056190490054,420.26698455501673,2352.6762355450855,11.460252678062853,4.154062639653841,8.005447988559624,0.38194972273406824,0.6026675276252216
10.11656922768178,3120.8175436136,2800.0,420.2669792859291,2475.463138386083,12.03880269963151,5.358240683239721,7.91320437629633,0.3514249319413691,0.5336211853576112
10.280824938773394,3120.81754796176,2800.000010725379,406.2516671364543,2475.4631418350864,12.03880269963151,5.917208932711665,7.786775901968382,0.3348485718885722,0.4994747501447528
11.13933247768231,3120.8175360066366,2799.999999999233,354.63472938045226,2475.463132352165,12.03880269963151,8.220159718958321,7.186649653018766,0.2632417939440025,0.37139601611530054
12.08928744604103,3120.817516996913,2799.999982943694,317.17028966809863,2475.4631172734657,12.03880269963151,10.21279337312929,6.6219353492014355,0.2059350299666527,0.2820105797022149
13.12442240111568,3120.8175345670365,2799.9999987076226,287.3660332635599,2475.46313121026,12.03880269963151,12.090023534533984,6.099657374544039,0.16095028242963766,0.21679504132028626
14.237907914913496,3120.817535570033,2799.999999607512,262.7933882148502,2475.463132005847,12.03880269963151,13.886280059833815,5.622629417468221,0.12606478928215187,0.16845984045742252
15.422397632159566,3120.8175353389292,2799.9999994001655,242.14011098281404,2475.463131822533,12.03880269963151,15.644137318745221,5.1907934028793665,0.09919200131530856,0.13229311875372357
16.670076738763772,3120.8178822487885,2800.00031064797,224.59097009511623,2475.4634069948415,12.03880269963151,17.339143701265268,4.802286224600365,0.07854518964077252,0.10502468875622979
17.972713521001396,3120.817535976249,2799.999999971969,209.9651304999182,2475.4631323280614,12.03880269963151,19.041803190578545,4.454223330942839,0.0626745733188991,0.08446838344707333
19.321713675239476,3120.817534184814,2799.999998364692,197.3178628616518,2475.4631309070774,12.03880269963151,20.665050090948615,4.143239115906423,0.05044236206084436,0.06868302730198687
20.708177009893884,3120.8175360079103,2800.0000000003756,187.31240065602626,2475.4631323531753,12.03880269963151,22.32630554539812,3.8658390763874615,0.04097384647003617,0.05676192336501519
22.122956165519163,3120.817035228042,2799.9995507002764,178.93206997466046,2475.4627351296635,12.03880269963151,23.92246734067169,3.618615852540048,0.03360491455028789,0.047509031667957
23.556716965618207,3120.817536757434,2800.000000672849,171.50040470294863,2475.463132947705,12.03880269963151,25.40755741091312,3.3983716832204736,0.027834796463105386,0.04016150061480434
25.0,3120.8175428672785,2800.0000061546066,166.20365857699136,2475.4631377940937,12.03880269963151,26.917485306930725,3.2021791954238497,0.02328693422687834,0.034556907652156924
